"","X","subject","type","item","condition","question","correct_answer","response","rt","group","proficiency1","proficiency2","ambiguity","trimmed_rt"
"4406",4406,25,"gap",22,"b","0","-","-",2980,"Non-Native",52,0.5,-0.5,2980
"4417",4417,25,"gap",16,"b","0","-","-",6392,"Non-Native",52,0.5,-0.5,6392
"4432",4432,25,"gap",21,"a","0","-","-",3608,"Non-Native",52,0.5,0.5,3608
"4450",4450,25,"gap",24,"b","0","-","-",6756,"Non-Native",52,0.5,-0.5,6756
"4453",4453,25,"gap",23,"a","0","-","-",6656,"Non-Native",52,0.5,0.5,6656
"4487",4487,25,"gap",19,"a","0","-","-",5691,"Non-Native",52,0.5,0.5,5691
"4491",4491,25,"gap",15,"a","0","-","-",9663,"Non-Native",52,0.5,0.5,9663
"4494",4494,25,"gap",14,"b","0","-","-",4366,"Non-Native",52,0.5,-0.5,4366
"4518",4518,26,"gap",22,"a","0","-","-",6871,"Non-Native",83,-0.5,0.5,6871
"4531",4531,26,"gap",16,"a","0","-","-",3370,"Non-Native",83,-0.5,0.5,3370
"4538",4538,26,"gap",23,"b","0","-","-",4568,"Non-Native",83,-0.5,-0.5,4568
"4551",4551,26,"gap",21,"b","0","-","-",3995,"Non-Native",83,-0.5,-0.5,3995
"4570",4570,26,"gap",17,"b","0","-","-",4146,"Non-Native",83,-0.5,-0.5,4146
"4595",4595,26,"gap",20,"a","0","-","-",3107,"Non-Native",83,-0.5,0.5,3107
"4598",4598,26,"gap",18,"a","0","-","-",4054,"Non-Native",83,-0.5,0.5,4054
"4607",4607,26,"gap",19,"b","0","-","-",2851,"Non-Native",83,-0.5,-0.5,2851
"4611",4611,26,"gap",24,"a","0","-","-",4144,"Non-Native",83,-0.5,0.5,4144
"4624",4624,26,"gap",15,"b","0","-","-",4317,"Non-Native",83,-0.5,-0.5,4317
"4635",4635,26,"gap",14,"a","0","-","-",2852,"Non-Native",83,-0.5,0.5,2852
"4646",4646,26,"gap",13,"b","0","-","-",3384,"Non-Native",83,-0.5,-0.5,3384
"4698",4698,27,"gap",13,"a","0","-","-",9201,"Non-Native",63,0.5,0.5,9201
"4701",4701,27,"gap",18,"b","0","-","-",12939,"Non-Native",63,0.5,-0.5,12939
"4716",4716,27,"gap",14,"b","0","-","-",14117,"Non-Native",63,0.5,-0.5,14117
"4722",4722,27,"gap",17,"a","0","-","-",11171,"Non-Native",63,0.5,0.5,11171
"4738",4738,27,"gap",23,"a","0","-","-",10113,"Non-Native",63,0.5,0.5,10113
"4752",4752,27,"gap",22,"b","0","-","-",9006,"Non-Native",63,0.5,-0.5,9006
"4759",4759,27,"gap",19,"a","0","-","-",9137,"Non-Native",63,0.5,0.5,9137
"4774",4774,27,"gap",20,"b","0","-","-",6901,"Non-Native",63,0.5,-0.5,6901
"4791",4791,27,"gap",16,"b","0","-","-",11699,"Non-Native",63,0.5,-0.5,11699
"4805",4805,27,"gap",24,"b","0","-","-",14871,"Non-Native",63,0.5,-0.5,14871
"4842",4842,27,"gap",21,"a","0","-","-",8669,"Non-Native",63,0.5,0.5,8669
"4846",4846,27,"gap",15,"a","0","-","-",14170,"Non-Native",63,0.5,0.5,14170
"4878",4878,28,"gap",13,"b","0","-","-",15013,"Non-Native",85,-0.5,-0.5,15013
"4889",4889,28,"gap",21,"b","0","-","-",11565,"Non-Native",85,-0.5,-0.5,11565
"4913",4913,28,"gap",22,"a","0","-","-",10846,"Non-Native",85,-0.5,0.5,10846
"4923",4923,28,"gap",23,"b","0","-","-",8666,"Non-Native",85,-0.5,-0.5,8666
"4930",4930,28,"gap",16,"a","0","-","-",21597,"Non-Native",85,-0.5,0.5,21597
"4936",4936,28,"gap",15,"b","0","-","-",9834,"Non-Native",85,-0.5,-0.5,9834
"4949",4949,28,"gap",18,"a","0","-","-",11152,"Non-Native",85,-0.5,0.5,11152
"4956",4956,28,"gap",19,"b","0","-","-",11744,"Non-Native",85,-0.5,-0.5,11744
"4995",4995,28,"gap",20,"a","0","-","-",26908,"Non-Native",85,-0.5,0.5,26908
"5019",5019,28,"gap",17,"b","0","-","-",13831,"Non-Native",85,-0.5,-0.5,13831
"5022",5022,28,"gap",24,"a","0","-","-",12867,"Non-Native",85,-0.5,0.5,12867
"5034",5034,28,"gap",14,"a","0","-","-",9468,"Non-Native",85,-0.5,0.5,9468
"5075",5075,29,"gap",24,"b","0","-","-",2644,"Non-Native",85,-0.5,-0.5,2644
"5097",5097,29,"gap",22,"b","0","-","-",4582,"Non-Native",85,-0.5,-0.5,4582
"5100",5100,29,"gap",19,"a","0","-","-",2380,"Non-Native",85,-0.5,0.5,2380
"5108",5108,29,"gap",21,"a","0","-","-",4323,"Non-Native",85,-0.5,0.5,4323
"5116",5116,29,"gap",15,"a","0","-","-",3955,"Non-Native",85,-0.5,0.5,3955
"5136",5136,29,"gap",18,"b","0","-","-",3127,"Non-Native",85,-0.5,-0.5,3127
"5151",5151,29,"gap",14,"b","0","-","-",4160,"Non-Native",85,-0.5,-0.5,4160
"5180",5180,29,"gap",13,"a","0","-","-",2552,"Non-Native",85,-0.5,0.5,2552
"5195",5195,29,"gap",23,"a","0","-","-",3488,"Non-Native",85,-0.5,0.5,3488
"5201",5201,29,"gap",20,"b","0","-","-",2757,"Non-Native",85,-0.5,-0.5,2757
"5215",5215,29,"gap",16,"b","0","-","-",4319,"Non-Native",85,-0.5,-0.5,4319
"5218",5218,29,"gap",17,"a","0","-","-",2941,"Non-Native",85,-0.5,0.5,2941
"5235",5235,30,"gap",13,"b","0","-","-",7198,"Non-Native",60,0.5,-0.5,7198
"5245",5245,30,"gap",23,"b","0","-","-",6130,"Non-Native",60,0.5,-0.5,6130
"5253",5253,30,"gap",21,"b","0","-","-",4705,"Non-Native",60,0.5,-0.5,4705
"5265",5265,30,"gap",18,"a","0","-","-",5070,"Non-Native",60,0.5,0.5,5070
"5283",5283,30,"gap",14,"a","0","-","-",4532,"Non-Native",60,0.5,0.5,4532
"5296",5296,30,"gap",15,"b","0","-","-",10013,"Non-Native",60,0.5,-0.5,10013
"5311",5311,30,"gap",19,"b","0","-","-",4886,"Non-Native",60,0.5,-0.5,4886
"5326",5326,30,"gap",16,"a","0","-","-",6233,"Non-Native",60,0.5,0.5,6233
"5343",5343,30,"gap",22,"a","0","-","-",9552,"Non-Native",60,0.5,0.5,9552
"5361",5361,30,"gap",17,"b","0","-","-",7930,"Non-Native",60,0.5,-0.5,7930
"5384",5384,30,"gap",20,"a","0","-","-",3579,"Non-Native",60,0.5,0.5,3579
"5397",5397,30,"gap",24,"a","0","-","-",4765,"Non-Native",60,0.5,0.5,4765
"5428",5428,31,"gap",23,"a","0","-","-",5195,"Non-Native",59,0.5,0.5,5195
"5451",5451,31,"gap",24,"b","0","-","-",6154,"Non-Native",59,0.5,-0.5,6154
"5464",5464,31,"gap",21,"a","0","-","-",7147,"Non-Native",59,0.5,0.5,7147
"5476",5476,31,"gap",20,"b","0","-","-",5295,"Non-Native",59,0.5,-0.5,5295
"5484",5484,31,"gap",22,"b","0","-","-",4978,"Non-Native",59,0.5,-0.5,4978
"5487",5487,31,"gap",18,"b","0","-","-",4945,"Non-Native",59,0.5,-0.5,4945
"5496",5496,31,"gap",15,"a","0","-","-",4796,"Non-Native",59,0.5,0.5,4796
"5499",5499,31,"gap",14,"b","0","-","-",6752,"Non-Native",59,0.5,-0.5,6752
"5524",5524,31,"gap",17,"a","0","-","-",3938,"Non-Native",59,0.5,0.5,3938
"5540",5540,31,"gap",19,"a","0","-","-",3941,"Non-Native",59,0.5,0.5,3941
"5544",5544,31,"gap",16,"b","0","-","-",6944,"Non-Native",59,0.5,-0.5,6944
"5553",5553,31,"gap",13,"a","0","-","-",4612,"Non-Native",59,0.5,0.5,4612
"5594",5594,32,"gap",23,"b","0","-","-",4814,"Non-Native",71,0.5,-0.5,4814
"5617",5617,32,"gap",15,"b","0","-","-",7280,"Non-Native",71,0.5,-0.5,7280
"5627",5627,32,"gap",20,"a","0","-","-",4568,"Non-Native",71,0.5,0.5,4568
"5652",5652,32,"gap",21,"b","0","-","-",5521,"Non-Native",71,0.5,-0.5,5521
"5659",5659,32,"gap",14,"a","0","-","-",4276,"Non-Native",71,0.5,0.5,4276
"5667",5667,32,"gap",19,"b","0","-","-",4950,"Non-Native",71,0.5,-0.5,4950
"5675",5675,32,"gap",16,"a","0","-","-",9792,"Non-Native",71,0.5,0.5,9792
"5678",5678,32,"gap",22,"a","0","-","-",6361,"Non-Native",71,0.5,0.5,6361
"5721",5721,32,"gap",18,"a","0","-","-",8201,"Non-Native",71,0.5,0.5,8201
"5732",5732,32,"gap",24,"a","0","-","-",5940,"Non-Native",71,0.5,0.5,5940
"5746",5746,32,"gap",13,"b","0","-","-",4653,"Non-Native",71,0.5,-0.5,4653
"5754",5754,32,"gap",17,"b","0","-","-",5591,"Non-Native",71,0.5,-0.5,5591
"5779",5779,33,"gap",15,"a","0","-","-",10578,"Non-Native",74,-0.5,0.5,10578
"5789",5789,33,"gap",19,"a","0","-","-",12956,"Non-Native",74,-0.5,0.5,12956
"5806",5806,33,"gap",13,"a","0","-","-",8709,"Non-Native",74,-0.5,0.5,8709
"5820",5820,33,"gap",23,"a","0","-","-",12485,"Non-Native",74,-0.5,0.5,12485
"5835",5835,33,"gap",20,"b","0","-","-",5413,"Non-Native",74,-0.5,-0.5,5413
"5838",5838,33,"gap",22,"b","0","-","-",7523,"Non-Native",74,-0.5,-0.5,7523
"5860",5860,33,"gap",17,"a","0","-","-",6697,"Non-Native",74,-0.5,0.5,6697
"5874",5874,33,"gap",24,"b","0","-","-",8628,"Non-Native",74,-0.5,-0.5,8628
"5881",5881,33,"gap",21,"a","0","-","-",9974,"Non-Native",74,-0.5,0.5,9974
"5891",5891,33,"gap",16,"b","0","-","-",8846,"Non-Native",74,-0.5,-0.5,8846
"5908",5908,33,"gap",18,"b","0","-","-",11554,"Non-Native",74,-0.5,-0.5,11554
"5915",5915,33,"gap",14,"b","0","-","-",6656,"Non-Native",74,-0.5,-0.5,6656
"5959",5959,34,"gap",16,"a","0","-","-",8000,"Non-Native",57,0.5,0.5,8000
"5985",5985,34,"gap",21,"b","0","-","-",9917,"Non-Native",57,0.5,-0.5,9917
"6008",6008,34,"gap",22,"a","0","-","-",7144,"Non-Native",57,0.5,0.5,7144
"6016",6016,34,"gap",15,"b","0","-","-",6247,"Non-Native",57,0.5,-0.5,6247
"6026",6026,34,"gap",19,"b","0","-","-",6489,"Non-Native",57,0.5,-0.5,6489
"6032",6032,34,"gap",23,"b","0","-","-",14183,"Non-Native",57,0.5,-0.5,14183
"6042",6042,34,"gap",14,"a","0","-","-",3582,"Non-Native",57,0.5,0.5,3582
"6046",6046,34,"gap",24,"a","0","-","-",17159,"Non-Native",57,0.5,0.5,17159
"6060",6060,34,"gap",13,"b","0","-","-",6583,"Non-Native",57,0.5,-0.5,6583
"6096",6096,34,"gap",20,"a","0","-","-",6033,"Non-Native",57,0.5,0.5,6033
"6099",6099,34,"gap",17,"b","0","-","-",7691,"Non-Native",57,0.5,-0.5,7691
"6118",6118,34,"gap",18,"a","0","-","-",7527,"Non-Native",57,0.5,0.5,7527
"6157",6157,35,"gap",20,"b","0","-","-",4711,"Non-Native",60,0.5,-0.5,4711
"6164",6164,35,"gap",14,"b","0","-","-",5869,"Non-Native",60,0.5,-0.5,5869
"6171",6171,35,"gap",19,"a","0","-","-",10232,"Non-Native",60,0.5,0.5,10232
"6178",6178,35,"gap",18,"b","0","-","-",19438,"Non-Native",60,0.5,-0.5,19438
"6191",6191,35,"gap",17,"a","0","-","-",10424,"Non-Native",60,0.5,0.5,10424
"6232",6232,35,"gap",22,"b","0","-","-",9502,"Non-Native",60,0.5,-0.5,9502
"6239",6239,35,"gap",24,"b","0","-","-",6211,"Non-Native",60,0.5,-0.5,6211
"6242",6242,35,"gap",13,"a","0","-","-",4950,"Non-Native",60,0.5,0.5,4950
"6252",6252,35,"gap",15,"a","0","-","-",8986,"Non-Native",60,0.5,0.5,8986
"6260",6260,35,"gap",16,"b","0","-","-",16098,"Non-Native",60,0.5,-0.5,16098
"6266",6266,35,"gap",23,"a","0","-","-",4878,"Non-Native",60,0.5,0.5,4878
"6276",6276,35,"gap",21,"a","0","-","-",7287,"Non-Native",60,0.5,0.5,7287
"6322",6322,36,"gap",15,"b","0","-","-",31597,"Non-Native",65,0.5,-0.5,31597
"6328",6328,36,"gap",18,"a","0","-","-",23695,"Non-Native",65,0.5,0.5,23695
"6331",6331,36,"gap",16,"a","0","-","-",39706,"Non-Native",65,0.5,0.5,39706
"6342",6342,36,"gap",14,"a","0","-","-",21242,"Non-Native",65,0.5,0.5,21242
"6366",6366,36,"gap",24,"a","0","-","-",21392,"Non-Native",65,0.5,0.5,21392
"6373",6373,36,"gap",22,"a","0","-","-",24167,"Non-Native",65,0.5,0.5,24167
"6377",6377,36,"gap",23,"b","0","-","-",28891,"Non-Native",65,0.5,-0.5,28891
"6398",6398,36,"gap",13,"b","0","-","-",8712,"Non-Native",65,0.5,-0.5,8712
"6401",6401,36,"gap",19,"b","0","-","-",14249,"Non-Native",65,0.5,-0.5,14249
"6412",6412,36,"gap",17,"b","0","-","-",30038,"Non-Native",65,0.5,-0.5,30038
"6418",6418,36,"gap",20,"a","0","-","-",12697,"Non-Native",65,0.5,0.5,12697
"6467",6467,36,"gap",21,"b","0","-","-",21145,"Non-Native",65,0.5,-0.5,21145
"6497",6497,37,"gap",19,"a","0","-","-",6381,"Non-Native",64,0.5,0.5,6381
"6507",6507,37,"gap",15,"a","0","-","-",9584,"Non-Native",64,0.5,0.5,9584
"6514",6514,37,"gap",23,"a","0","-","-",7226,"Non-Native",64,0.5,0.5,7226
"6521",6521,37,"gap",24,"b","0","-","-",11665,"Non-Native",64,0.5,-0.5,11665
"6561",6561,37,"gap",14,"b","0","-","-",6026,"Non-Native",64,0.5,-0.5,6026
"6586",6586,37,"gap",22,"b","0","-","-",14214,"Non-Native",64,0.5,-0.5,14214
"6603",6603,37,"gap",18,"b","0","-","-",8060,"Non-Native",64,0.5,-0.5,8060
"6614",6614,37,"gap",21,"a","0","-","-",8158,"Non-Native",64,0.5,0.5,8158
"6618",6618,37,"gap",20,"b","0","-","-",4961,"Non-Native",64,0.5,-0.5,4961
"6648",6648,37,"gap",13,"a","0","-","-",5183,"Non-Native",64,0.5,0.5,5183
"6654",6654,37,"gap",17,"a","0","-","-",6688,"Non-Native",64,0.5,0.5,6688
"6657",6657,37,"gap",16,"b","0","-","-",5041,"Non-Native",64,0.5,-0.5,5041
"6674",6674,38,"gap",23,"b","0","-","-",14686,"Non-Native",80,-0.5,-0.5,14686
"6681",6681,38,"gap",20,"a","0","-","-",9041,"Non-Native",80,-0.5,0.5,9041
"6693",6693,38,"gap",16,"a","0","-","-",12326,"Non-Native",80,-0.5,0.5,12326
"6704",6704,38,"gap",15,"b","0","-","-",17016,"Non-Native",80,-0.5,-0.5,17016
"6732",6732,38,"gap",21,"b","0","-","-",14816,"Non-Native",80,-0.5,-0.5,14816
"6738",6738,38,"gap",24,"a","0","-","-",34933,"Non-Native",80,-0.5,0.5,34933
"6759",6759,38,"gap",14,"a","0","-","-",4247,"Non-Native",80,-0.5,0.5,4247
"6769",6769,38,"gap",13,"b","0","-","-",7620,"Non-Native",80,-0.5,-0.5,7620
"6772",6772,38,"gap",18,"a","0","-","-",10903,"Non-Native",80,-0.5,0.5,10903
"6825",6825,38,"gap",22,"a","0","-","-",9507,"Non-Native",80,-0.5,0.5,9507
"6828",6828,38,"gap",17,"b","0","-","-",10547,"Non-Native",80,-0.5,-0.5,10547
"6832",6832,38,"gap",19,"b","0","-","-",6220,"Non-Native",80,-0.5,-0.5,6220
"6854",6854,39,"gap",14,"b","0","-","-",10176,"Non-Native",83,-0.5,-0.5,10176
"6888",6888,39,"gap",19,"a","0","-","-",9203,"Non-Native",83,-0.5,0.5,9203
"6895",6895,39,"gap",24,"b","0","-","-",7299,"Non-Native",83,-0.5,-0.5,7299
"6910",6910,39,"gap",17,"a","0","-","-",6070,"Non-Native",83,-0.5,0.5,6070
"6932",6932,39,"gap",20,"b","0","-","-",7191,"Non-Native",83,-0.5,-0.5,7191
"6939",6939,39,"gap",15,"a","0","-","-",4466,"Non-Native",83,-0.5,0.5,4466
"6942",6942,39,"gap",16,"b","0","-","-",4680,"Non-Native",83,-0.5,-0.5,4680
"6952",6952,39,"gap",18,"b","0","-","-",374,"Non-Native",83,-0.5,-0.5,374
"6956",6956,39,"gap",22,"b","0","-","-",10273,"Non-Native",83,-0.5,-0.5,10273
"6973",6973,39,"gap",13,"a","0","-","-",10170,"Non-Native",83,-0.5,0.5,10170
"7007",7007,39,"gap",23,"a","0","-","-",4565,"Non-Native",83,-0.5,0.5,4565
"7010",7010,39,"gap",21,"a","0","-","-",6488,"Non-Native",83,-0.5,0.5,6488
"7052",7052,40,"gap",13,"b","0","-","-",6525,"Non-Native",75,-0.5,-0.5,6525
"7060",7060,40,"gap",17,"b","0","-","-",16445,"Non-Native",75,-0.5,-0.5,16445
"7064",7064,40,"gap",20,"a","0","-","-",13645,"Non-Native",75,-0.5,0.5,13645
"7077",7077,40,"gap",21,"b","0","-","-",5287,"Non-Native",75,-0.5,-0.5,5287
"7104",7104,40,"gap",16,"a","0","-","-",12101,"Non-Native",75,-0.5,0.5,12101
"7118",7118,40,"gap",19,"b","0","-","-",8943,"Non-Native",75,-0.5,-0.5,8943
"7126",7126,40,"gap",24,"a","0","-","-",6230,"Non-Native",75,-0.5,0.5,6230
"7152",7152,40,"gap",18,"a","0","-","-",7111,"Non-Native",75,-0.5,0.5,7111
"7159",7159,40,"gap",22,"a","0","-","-",9765,"Non-Native",75,-0.5,0.5,9765
"7166",7166,40,"gap",15,"b","0","-","-",5349,"Non-Native",75,-0.5,-0.5,5349
"7180",7180,40,"gap",23,"b","0","-","-",6555,"Non-Native",75,-0.5,-0.5,6555
"7184",7184,40,"gap",14,"a","0","-","-",7322,"Non-Native",75,-0.5,0.5,7322
