"","X","subject","type","item","condition","question","correct_answer","response","rt","group","proficiency1","proficiency2","ambiguity","trimmed_rt"
"4874",4874,28,"gp",4,"c","0","-","-",12554,"Non-Native",85,-0.5,0.5,12554
"4882",4882,28,"gp",15,"b","0","-","-",8746,"Non-Native",85,-0.5,-0.5,8746
"4886",4886,28,"gp",8,"c","0","-","-",13285,"Non-Native",85,-0.5,0.5,13285
"4895",4895,28,"gp",14,"a","0","-","-",8749,"Non-Native",85,-0.5,0.5,8749
"4898",4898,28,"gp",5,"d","0","-","-",18971,"Non-Native",85,-0.5,-0.5,18971
"4906",4906,28,"gp",9,"d","0","-","-",7650,"Non-Native",85,-0.5,-0.5,7650
"4917",4917,28,"gp",22,"a","0","-","-",20412,"Non-Native",85,-0.5,0.5,20412
"4920",4920,28,"gp",1,"d","0","-","-",6477,"Non-Native",85,-0.5,-0.5,6477
"4927",4927,28,"gp",20,"c","0","-","-",7020,"Non-Native",85,-0.5,0.5,7020
"4933",4933,28,"gp",11,"b","0","-","-",16621,"Non-Native",85,-0.5,-0.5,16621
"4939",4939,28,"gp",17,"d","0","-","-",5016,"Non-Native",85,-0.5,-0.5,5016
"4946",4946,28,"gp",12,"c","0","-","-",9660,"Non-Native",85,-0.5,0.5,9660
"4952",4952,28,"gp",19,"b","0","-","-",15104,"Non-Native",85,-0.5,-0.5,15104
"4959",4959,28,"gp",24,"c","0","-","-",21677,"Non-Native",85,-0.5,0.5,21677
"4962",4962,28,"gp",16,"c","0","-","-",14683,"Non-Native",85,-0.5,0.5,14683
"4977",4977,28,"gp",18,"a","0","-","-",11745,"Non-Native",85,-0.5,0.5,11745
"4988",4988,28,"gp",6,"a","0","-","-",40887,"Non-Native",85,-0.5,0.5,NA
"4997",4997,28,"gp",21,"d","0","-","-",13621,"Non-Native",85,-0.5,-0.5,13621
"5004",5004,28,"gp",7,"b","0","-","-",8045,"Non-Native",85,-0.5,-0.5,8045
"5008",5008,28,"gp",13,"d","0","-","-",5783,"Non-Native",85,-0.5,-0.5,5783
"5012",5012,28,"gp",23,"b","0","-","-",6138,"Non-Native",85,-0.5,-0.5,6138
"5016",5016,28,"gp",3,"b","0","-","-",8754,"Non-Native",85,-0.5,-0.5,8754
"5030",5030,28,"gp",10,"a","0","-","-",21922,"Non-Native",85,-0.5,0.5,21922
"5037",5037,28,"gp",2,"a","0","-","-",18161,"Non-Native",85,-0.5,0.5,18161
"5055",5055,29,"gp",15,"c","0","-","-",5830,"Non-Native",85,-0.5,0.5,5830
"5058",5058,29,"gp",24,"d","0","-","-",2790,"Non-Native",85,-0.5,-0.5,2790
"5065",5065,29,"gp",6,"b","0","-","-",4450,"Non-Native",85,-0.5,-0.5,4450
"5069",5069,29,"gp",3,"c","0","-","-",4630,"Non-Native",85,-0.5,0.5,4630
"5072",5072,29,"gp",9,"a","0","-","-",2990,"Non-Native",85,-0.5,0.5,2990
"5079",5079,29,"gp",16,"d","0","-","-",3324,"Non-Native",85,-0.5,-0.5,3324
"5083",5083,29,"gp",7,"c","0","-","-",5450,"Non-Native",85,-0.5,0.5,5450
"5094",5094,29,"gp",22,"b","0","-","-",5407,"Non-Native",85,-0.5,-0.5,5407
"5104",5104,29,"gp",5,"a","0","-","-",4038,"Non-Native",85,-0.5,0.5,4038
"5129",5129,29,"gp",10,"b","0","-","-",2486,"Non-Native",85,-0.5,-0.5,2486
"5139",5139,29,"gp",4,"d","0","-","-",4234,"Non-Native",85,-0.5,-0.5,4234
"5142",5142,29,"gp",1,"a","0","-","-",4927,"Non-Native",85,-0.5,0.5,4927
"5148",5148,29,"gp",23,"c","0","-","-",4827,"Non-Native",85,-0.5,0.5,4827
"5155",5155,29,"gp",14,"b","0","-","-",2814,"Non-Native",85,-0.5,-0.5,2814
"5159",5159,29,"gp",19,"c","0","-","-",2614,"Non-Native",85,-0.5,0.5,2614
"5162",5162,29,"gp",2,"b","0","-","-",3327,"Non-Native",85,-0.5,-0.5,3327
"5168",5168,29,"gp",21,"a","0","-","-",6084,"Non-Native",85,-0.5,0.5,6084
"5176",5176,29,"gp",11,"c","0","-","-",4477,"Non-Native",85,-0.5,0.5,4477
"5188",5188,29,"gp",12,"d","0","-","-",7004,"Non-Native",85,-0.5,-0.5,7004
"5192",5192,29,"gp",20,"d","0","-","-",4853,"Non-Native",85,-0.5,-0.5,4853
"5198",5198,29,"gp",8,"d","0","-","-",3443,"Non-Native",85,-0.5,-0.5,3443
"5205",5205,29,"gp",18,"b","0","-","-",2109,"Non-Native",85,-0.5,-0.5,2109
"5208",5208,29,"gp",13,"a","0","-","-",3230,"Non-Native",85,-0.5,0.5,3230
"5211",5211,29,"gp",17,"a","0","-","-",2958,"Non-Native",85,-0.5,0.5,2958
"5238",5238,30,"gp",1,"b","0","-","-",4167,"Non-Native",60,0.5,-0.5,4167
"5249",5249,30,"gp",8,"a","0","-","-",4153,"Non-Native",60,0.5,0.5,4153
"5256",5256,30,"gp",6,"c","0","-","-",6224,"Non-Native",60,0.5,0.5,6224
"5262",5262,30,"gp",11,"d","0","-","-",4244,"Non-Native",60,0.5,-0.5,4244
"5268",5268,30,"gp",20,"a","0","-","-",6139,"Non-Native",60,0.5,0.5,6139
"5271",5271,30,"gp",17,"b","0","-","-",4819,"Non-Native",60,0.5,-0.5,4819
"5280",5280,30,"gp",3,"d","0","-","-",3900,"Non-Native",60,0.5,-0.5,3900
"5287",5287,30,"gp",16,"a","0","-","-",5026,"Non-Native",60,0.5,0.5,5026
"5293",5293,30,"gp",15,"d","0","-","-",5364,"Non-Native",60,0.5,-0.5,5364
"5300",5300,30,"gp",12,"a","0","-","-",3517,"Non-Native",60,0.5,0.5,3517
"5304",5304,30,"gp",13,"b","0","-","-",4266,"Non-Native",60,0.5,-0.5,4266
"5315",5315,30,"gp",21,"b","0","-","-",6492,"Non-Native",60,0.5,-0.5,6492
"5323",5323,30,"gp",10,"c","0","-","-",5718,"Non-Native",60,0.5,0.5,5718
"5332",5332,30,"gp",4,"a","0","-","-",4527,"Non-Native",60,0.5,0.5,4527
"5340",5340,30,"gp",9,"b","0","-","-",4000,"Non-Native",60,0.5,-0.5,4000
"5347",5347,30,"gp",19,"d","0","-","-",5128,"Non-Native",60,0.5,-0.5,5128
"5354",5354,30,"gp",22,"c","0","-","-",9060,"Non-Native",60,0.5,0.5,NA
"5358",5358,30,"gp",18,"c","0","-","-",3509,"Non-Native",60,0.5,0.5,3509
"5365",5365,30,"gp",2,"c","0","-","-",3884,"Non-Native",60,0.5,0.5,3884
"5373",5373,30,"gp",24,"a","0","-","-",4559,"Non-Native",60,0.5,0.5,4559
"5377",5377,30,"gp",23,"d","0","-","-",5563,"Non-Native",60,0.5,-0.5,5563
"5388",5388,30,"gp",7,"d","0","-","-",5722,"Non-Native",60,0.5,-0.5,5722
"5391",5391,30,"gp",14,"c","0","-","-",4244,"Non-Native",60,0.5,0.5,4244
"5394",5394,30,"gp",5,"b","0","-","-",3351,"Non-Native",60,0.5,-0.5,3351
"5414",5414,31,"gp",23,"a","0","-","-",5094,"Non-Native",59,0.5,0.5,5094
"5418",5418,31,"gp",17,"c","0","-","-",4973,"Non-Native",59,0.5,0.5,4973
"5422",5422,31,"gp",11,"a","0","-","-",3854,"Non-Native",59,0.5,0.5,3854
"5425",5425,31,"gp",16,"b","0","-","-",6890,"Non-Native",59,0.5,-0.5,6890
"5432",5432,31,"gp",15,"a","0","-","-",4994,"Non-Native",59,0.5,0.5,4994
"5440",5440,31,"gp",24,"b","0","-","-",8994,"Non-Native",59,0.5,-0.5,8994
"5454",5454,31,"gp",10,"d","0","-","-",8133,"Non-Native",59,0.5,-0.5,8133
"5457",5457,31,"gp",22,"d","0","-","-",4143,"Non-Native",59,0.5,-0.5,4143
"5460",5460,31,"gp",7,"a","0","-","-",3738,"Non-Native",59,0.5,0.5,3738
"5472",5472,31,"gp",13,"c","0","-","-",7431,"Non-Native",59,0.5,0.5,7431
"5493",5493,31,"gp",4,"b","0","-","-",4823,"Non-Native",59,0.5,-0.5,4823
"5507",5507,31,"gp",12,"b","0","-","-",4262,"Non-Native",59,0.5,-0.5,4262
"5514",5514,31,"gp",6,"d","0","-","-",5180,"Non-Native",59,0.5,-0.5,5180
"5517",5517,31,"gp",19,"a","0","-","-",4838,"Non-Native",59,0.5,0.5,4838
"5521",5521,31,"gp",3,"a","0","-","-",4882,"Non-Native",59,0.5,0.5,4882
"5534",5534,31,"gp",18,"d","0","-","-",4211,"Non-Native",59,0.5,-0.5,4211
"5537",5537,31,"gp",9,"c","0","-","-",5286,"Non-Native",59,0.5,0.5,5286
"5547",5547,31,"gp",2,"d","0","-","-",4555,"Non-Native",59,0.5,-0.5,4555
"5550",5550,31,"gp",14,"d","0","-","-",4322,"Non-Native",59,0.5,-0.5,4322
"5557",5557,31,"gp",20,"b","0","-","-",5246,"Non-Native",59,0.5,-0.5,5246
"5563",5563,31,"gp",5,"c","0","-","-",3646,"Non-Native",59,0.5,0.5,3646
"5571",5571,31,"gp",21,"c","0","-","-",4623,"Non-Native",59,0.5,0.5,4623
"5575",5575,31,"gp",1,"c","0","-","-",4551,"Non-Native",59,0.5,0.5,4551
"5578",5578,31,"gp",8,"b","0","-","-",3922,"Non-Native",59,0.5,-0.5,3922
"5601",5601,32,"gp",19,"b","0","-","-",9911,"Non-Native",71,0.5,-0.5,9911
"5604",5604,32,"gp",20,"c","0","-","-",4084,"Non-Native",71,0.5,0.5,4084
"5611",5611,32,"gp",17,"d","0","-","-",4480,"Non-Native",71,0.5,-0.5,4480
"5614",5614,32,"gp",1,"d","0","-","-",3568,"Non-Native",71,0.5,-0.5,3568
"5621",5621,32,"gp",11,"b","0","-","-",3572,"Non-Native",71,0.5,-0.5,3572
"5634",5634,32,"gp",5,"d","0","-","-",5146,"Non-Native",71,0.5,-0.5,5146
"5646",5646,32,"gp",9,"d","0","-","-",3688,"Non-Native",71,0.5,-0.5,3688
"5649",5649,32,"gp",6,"a","0","-","-",9651,"Non-Native",71,0.5,0.5,9651
"5655",5655,32,"gp",21,"d","0","-","-",3386,"Non-Native",71,0.5,-0.5,3386
"5663",5663,32,"gp",3,"b","0","-","-",5749,"Non-Native",71,0.5,-0.5,5749
"5671",5671,32,"gp",7,"b","0","-","-",3773,"Non-Native",71,0.5,-0.5,3773
"5681",5681,32,"gp",15,"b","0","-","-",3756,"Non-Native",71,0.5,-0.5,3756
"5688",5688,32,"gp",24,"c","0","-","-",3455,"Non-Native",71,0.5,0.5,3455
"5691",5691,32,"gp",22,"a","0","-","-",4835,"Non-Native",71,0.5,0.5,4835
"5698",5698,32,"gp",23,"b","0","-","-",8262,"Non-Native",71,0.5,-0.5,8262
"5702",5702,32,"gp",14,"a","0","-","-",4639,"Non-Native",71,0.5,0.5,4639
"5705",5705,32,"gp",8,"c","0","-","-",9993,"Non-Native",71,0.5,0.5,9993
"5712",5712,32,"gp",10,"a","0","-","-",6921,"Non-Native",71,0.5,0.5,6921
"5718",5718,32,"gp",4,"c","0","-","-",3508,"Non-Native",71,0.5,0.5,3508
"5724",5724,32,"gp",12,"c","0","-","-",5780,"Non-Native",71,0.5,0.5,5780
"5736",5736,32,"gp",2,"a","0","-","-",3870,"Non-Native",71,0.5,0.5,3870
"5740",5740,32,"gp",18,"a","0","-","-",5779,"Non-Native",71,0.5,0.5,5779
"5743",5743,32,"gp",13,"d","0","-","-",4260,"Non-Native",71,0.5,-0.5,4260
"5750",5750,32,"gp",16,"c","0","-","-",11739,"Non-Native",71,0.5,0.5,11739
"5785",5785,33,"gp",18,"b","0","-","-",12583,"Non-Native",74,-0.5,-0.5,12583
"5799",5799,33,"gp",21,"a","0","-","-",18711,"Non-Native",74,-0.5,0.5,18711
"5802",5802,33,"gp",5,"a","0","-","-",10137,"Non-Native",74,-0.5,0.5,10137
"5810",5810,33,"gp",8,"d","0","-","-",6382,"Non-Native",74,-0.5,-0.5,6382
"5813",5813,33,"gp",19,"c","0","-","-",15818,"Non-Native",74,-0.5,0.5,15818
"5816",5816,33,"gp",1,"a","0","-","-",14946,"Non-Native",74,-0.5,0.5,14946
"5824",5824,33,"gp",24,"d","0","-","-",5949,"Non-Native",74,-0.5,-0.5,5949
"5828",5828,33,"gp",14,"b","0","-","-",6839,"Non-Native",74,-0.5,-0.5,6839
"5842",5842,33,"gp",13,"a","0","-","-",5484,"Non-Native",74,-0.5,0.5,5484
"5849",5849,33,"gp",20,"d","0","-","-",3809,"Non-Native",74,-0.5,-0.5,3809
"5852",5852,33,"gp",3,"c","0","-","-",9502,"Non-Native",74,-0.5,0.5,9502
"5856",5856,33,"gp",23,"c","0","-","-",11985,"Non-Native",74,-0.5,0.5,11985
"5868",5868,33,"gp",15,"c","0","-","-",3680,"Non-Native",74,-0.5,0.5,3680
"5872",5872,33,"gp",6,"b","0","-","-",5870,"Non-Native",74,-0.5,-0.5,5870
"5884",5884,33,"gp",9,"a","0","-","-",7923,"Non-Native",74,-0.5,0.5,7923
"5888",5888,33,"gp",10,"b","0","-","-",4148,"Non-Native",74,-0.5,-0.5,4148
"5894",5894,33,"gp",16,"d","0","-","-",7503,"Non-Native",74,-0.5,-0.5,7503
"5898",5898,33,"gp",2,"b","0","-","-",4307,"Non-Native",74,-0.5,-0.5,4307
"5902",5902,33,"gp",22,"b","0","-","-",14865,"Non-Native",74,-0.5,-0.5,14865
"5905",5905,33,"gp",11,"c","0","-","-",21415,"Non-Native",74,-0.5,0.5,21415
"5912",5912,33,"gp",7,"c","0","-","-",6925,"Non-Native",74,-0.5,0.5,6925
"5921",5921,33,"gp",17,"a","0","-","-",9051,"Non-Native",74,-0.5,0.5,9051
"5928",5928,33,"gp",4,"d","0","-","-",4766,"Non-Native",74,-0.5,-0.5,4766
"5934",5934,33,"gp",12,"d","0","-","-",4949,"Non-Native",74,-0.5,-0.5,4949
"5955",5955,34,"gp",6,"c","0","-","-",8453,"Non-Native",57,0.5,0.5,8453
"5961",5961,34,"gp",20,"a","0","-","-",6329,"Non-Native",57,0.5,0.5,6329
"5965",5965,34,"gp",11,"d","0","-","-",11463,"Non-Native",57,0.5,-0.5,11463
"5972",5972,34,"gp",10,"c","0","-","-",13221,"Non-Native",57,0.5,0.5,13221
"5975",5975,34,"gp",8,"a","0","-","-",5412,"Non-Native",57,0.5,0.5,5412
"5978",5978,34,"gp",12,"a","0","-","-",9206,"Non-Native",57,0.5,0.5,9206
"5994",5994,34,"gp",21,"b","0","-","-",3123,"Non-Native",57,0.5,-0.5,3123
"6002",6002,34,"gp",13,"b","0","-","-",5063,"Non-Native",57,0.5,-0.5,5063
"6012",6012,34,"gp",7,"d","0","-","-",3561,"Non-Native",57,0.5,-0.5,3561
"6029",6029,34,"gp",23,"d","0","-","-",2760,"Non-Native",57,0.5,-0.5,2760
"6035",6035,34,"gp",2,"c","0","-","-",5373,"Non-Native",57,0.5,0.5,5373
"6039",6039,34,"gp",14,"c","0","-","-",5977,"Non-Native",57,0.5,0.5,5977
"6050",6050,34,"gp",24,"a","0","-","-",5191,"Non-Native",57,0.5,0.5,5191
"6053",6053,34,"gp",15,"d","0","-","-",5001,"Non-Native",57,0.5,-0.5,5001
"6064",6064,34,"gp",9,"b","0","-","-",5151,"Non-Native",57,0.5,-0.5,5151
"6068",6068,34,"gp",16,"a","0","-","-",9904,"Non-Native",57,0.5,0.5,9904
"6077",6077,34,"gp",22,"c","0","-","-",9615,"Non-Native",57,0.5,0.5,9615
"6084",6084,34,"gp",5,"b","0","-","-",3437,"Non-Native",57,0.5,-0.5,3437
"6088",6088,34,"gp",17,"b","0","-","-",2769,"Non-Native",57,0.5,-0.5,2769
"6092",6092,34,"gp",3,"d","0","-","-",3680,"Non-Native",57,0.5,-0.5,3680
"6103",6103,34,"gp",19,"d","0","-","-",7229,"Non-Native",57,0.5,-0.5,7229
"6107",6107,34,"gp",4,"a","0","-","-",4840,"Non-Native",57,0.5,0.5,4840
"6111",6111,34,"gp",18,"c","0","-","-",3819,"Non-Native",57,0.5,0.5,3819
"6114",6114,34,"gp",1,"b","0","-","-",3697,"Non-Native",57,0.5,-0.5,3697
"6135",6135,35,"gp",19,"a","0","-","-",8239,"Non-Native",60,0.5,0.5,8239
"6143",6143,35,"gp",17,"c","0","-","-",5171,"Non-Native",60,0.5,0.5,5171
"6151",6151,35,"gp",2,"d","0","-","-",3586,"Non-Native",60,0.5,-0.5,3586
"6154",6154,35,"gp",14,"d","0","-","-",8295,"Non-Native",60,0.5,-0.5,8295
"6161",6161,35,"gp",24,"b","0","-","-",8247,"Non-Native",60,0.5,-0.5,8247
"6168",6168,35,"gp",12,"b","0","-","-",4256,"Non-Native",60,0.5,-0.5,4256
"6174",6174,35,"gp",18,"d","0","-","-",9913,"Non-Native",60,0.5,-0.5,9913
"6194",6194,35,"gp",9,"c","0","-","-",3707,"Non-Native",60,0.5,0.5,3707
"6205",6205,35,"gp",3,"a","0","-","-",4138,"Non-Native",60,0.5,0.5,4138
"6209",6209,35,"gp",11,"a","0","-","-",4562,"Non-Native",60,0.5,0.5,4562
"6216",6216,35,"gp",6,"d","0","-","-",6695,"Non-Native",60,0.5,-0.5,6695
"6226",6226,35,"gp",16,"b","0","-","-",4267,"Non-Native",60,0.5,-0.5,4267
"6236",6236,35,"gp",15,"a","0","-","-",4610,"Non-Native",60,0.5,0.5,4610
"6245",6245,35,"gp",10,"d","0","-","-",14604,"Non-Native",60,0.5,-0.5,NA
"6249",6249,35,"gp",22,"d","0","-","-",10434,"Non-Native",60,0.5,-0.5,10434
"6256",6256,35,"gp",13,"c","0","-","-",4857,"Non-Native",60,0.5,0.5,4857
"6263",6263,35,"gp",1,"c","0","-","-",3483,"Non-Native",60,0.5,0.5,3483
"6269",6269,35,"gp",4,"b","0","-","-",4735,"Non-Native",60,0.5,-0.5,4735
"6273",6273,35,"gp",21,"c","0","-","-",3615,"Non-Native",60,0.5,0.5,3615
"6280",6280,35,"gp",23,"a","0","-","-",2581,"Non-Native",60,0.5,0.5,2581
"6283",6283,35,"gp",5,"c","0","-","-",3099,"Non-Native",60,0.5,0.5,3099
"6286",6286,35,"gp",8,"b","0","-","-",4461,"Non-Native",60,0.5,-0.5,4461
"6290",6290,35,"gp",7,"a","0","-","-",7046,"Non-Native",60,0.5,0.5,7046
"6297",6297,35,"gp",20,"b","0","-","-",5407,"Non-Native",60,0.5,-0.5,5407
"6318",6318,36,"gp",24,"c","0","-","-",9662,"Non-Native",65,0.5,0.5,9662
"6325",6325,36,"gp",10,"a","0","-","-",27684,"Non-Native",65,0.5,0.5,27684
"6334",6334,36,"gp",1,"d","0","-","-",18811,"Non-Native",65,0.5,-0.5,18811
"6338",6338,36,"gp",3,"b","0","-","-",13635,"Non-Native",65,0.5,-0.5,13635
"6350",6350,36,"gp",13,"d","0","-","-",12366,"Non-Native",65,0.5,-0.5,12366
"6353",6353,36,"gp",2,"a","0","-","-",4781,"Non-Native",65,0.5,0.5,4781
"6356",6356,36,"gp",18,"a","0","-","-",14742,"Non-Native",65,0.5,0.5,14742
"6363",6363,36,"gp",19,"b","0","-","-",8304,"Non-Native",65,0.5,-0.5,8304
"6369",6369,36,"gp",23,"b","0","-","-",14096,"Non-Native",65,0.5,-0.5,14096
"6380",6380,36,"gp",8,"c","0","-","-",21811,"Non-Native",65,0.5,0.5,21811
"6394",6394,36,"gp",22,"a","0","-","-",28102,"Non-Native",65,0.5,0.5,28102
"6405",6405,36,"gp",5,"d","0","-","-",6077,"Non-Native",65,0.5,-0.5,6077
"6416",6416,36,"gp",9,"d","0","-","-",5895,"Non-Native",65,0.5,-0.5,5895
"6422",6422,36,"gp",6,"a","0","-","-",12486,"Non-Native",65,0.5,0.5,12486
"6426",6426,36,"gp",4,"c","0","-","-",16874,"Non-Native",65,0.5,0.5,16874
"6429",6429,36,"gp",7,"b","0","-","-",10952,"Non-Native",65,0.5,-0.5,10952
"6432",6432,36,"gp",20,"c","0","-","-",10494,"Non-Native",65,0.5,0.5,10494
"6435",6435,36,"gp",16,"c","0","-","-",9629,"Non-Native",65,0.5,0.5,9629
"6438",6438,36,"gp",15,"b","0","-","-",16315,"Non-Native",65,0.5,-0.5,16315
"6441",6441,36,"gp",17,"d","0","-","-",12152,"Non-Native",65,0.5,-0.5,12152
"6445",6445,36,"gp",11,"b","0","-","-",4433,"Non-Native",65,0.5,-0.5,4433
"6452",6452,36,"gp",12,"c","0","-","-",11930,"Non-Native",65,0.5,0.5,11930
"6456",6456,36,"gp",21,"d","0","-","-",17090,"Non-Native",65,0.5,-0.5,17090
"6460",6460,36,"gp",14,"a","0","-","-",13444,"Non-Native",65,0.5,0.5,13444
"6495",6495,37,"gp",10,"b","0","-","-",7354,"Non-Native",64,0.5,-0.5,7354
"6500",6500,37,"gp",3,"c","0","-","-",5096,"Non-Native",64,0.5,0.5,5096
"6503",6503,37,"gp",19,"c","0","-","-",6442,"Non-Native",64,0.5,0.5,6442
"6511",6511,37,"gp",2,"b","0","-","-",7449,"Non-Native",64,0.5,-0.5,7449
"6524",6524,37,"gp",23,"c","0","-","-",9503,"Non-Native",64,0.5,0.5,9503
"6528",6528,37,"gp",7,"c","0","-","-",8815,"Non-Native",64,0.5,0.5,8815
"6531",6531,37,"gp",17,"a","0","-","-",7665,"Non-Native",64,0.5,0.5,7665
"6535",6535,37,"gp",13,"a","0","-","-",4547,"Non-Native",64,0.5,0.5,4547
"6541",6541,37,"gp",18,"b","0","-","-",6219,"Non-Native",64,0.5,-0.5,6219
"6545",6545,37,"gp",15,"c","0","-","-",5192,"Non-Native",64,0.5,0.5,5192
"6548",6548,37,"gp",9,"a","0","-","-",7163,"Non-Native",64,0.5,0.5,7163
"6555",6555,37,"gp",21,"a","0","-","-",4126,"Non-Native",64,0.5,0.5,4126
"6558",6558,37,"gp",24,"d","0","-","-",5478,"Non-Native",64,0.5,-0.5,5478
"6565",6565,37,"gp",16,"d","0","-","-",5529,"Non-Native",64,0.5,-0.5,5529
"6573",6573,37,"gp",14,"b","0","-","-",4035,"Non-Native",64,0.5,-0.5,4035
"6580",6580,37,"gp",8,"d","0","-","-",6613,"Non-Native",64,0.5,-0.5,6613
"6583",6583,37,"gp",4,"d","0","-","-",4580,"Non-Native",64,0.5,-0.5,4580
"6594",6594,37,"gp",20,"d","0","-","-",5002,"Non-Native",64,0.5,-0.5,5002
"6597",6597,37,"gp",22,"b","0","-","-",5448,"Non-Native",64,0.5,-0.5,5448
"6611",6611,37,"gp",1,"a","0","-","-",4977,"Non-Native",64,0.5,0.5,4977
"6622",6622,37,"gp",11,"c","0","-","-",5287,"Non-Native",64,0.5,0.5,5287
"6626",6626,37,"gp",5,"a","0","-","-",4585,"Non-Native",64,0.5,0.5,4585
"6632",6632,37,"gp",12,"d","0","-","-",4963,"Non-Native",64,0.5,-0.5,4963
"6636",6636,37,"gp",6,"b","0","-","-",4541,"Non-Native",64,0.5,-0.5,4541
"6677",6677,38,"gp",14,"c","0","-","-",10232,"Non-Native",80,-0.5,0.5,10232
"6685",6685,38,"gp",23,"d","0","-","-",5597,"Non-Native",80,-0.5,-0.5,5597
"6689",6689,38,"gp",17,"b","0","-","-",7588,"Non-Native",80,-0.5,-0.5,7588
"6697",6697,38,"gp",2,"c","0","-","-",7421,"Non-Native",80,-0.5,0.5,7421
"6701",6701,38,"gp",6,"c","0","-","-",17434,"Non-Native",80,-0.5,0.5,17434
"6711",6711,38,"gp",9,"b","0","-","-",9811,"Non-Native",80,-0.5,-0.5,9811
"6718",6718,38,"gp",12,"a","0","-","-",11500,"Non-Native",80,-0.5,0.5,11500
"6724",6724,38,"gp",5,"b","0","-","-",6235,"Non-Native",80,-0.5,-0.5,6235
"6735",6735,38,"gp",13,"b","0","-","-",8867,"Non-Native",80,-0.5,-0.5,8867
"6741",6741,38,"gp",11,"d","0","-","-",7014,"Non-Native",80,-0.5,-0.5,7014
"6744",6744,38,"gp",4,"a","0","-","-",19975,"Non-Native",80,-0.5,0.5,19975
"6747",6747,38,"gp",16,"a","0","-","-",5171,"Non-Native",80,-0.5,0.5,5171
"6755",6755,38,"gp",20,"a","0","-","-",17310,"Non-Native",80,-0.5,0.5,17310
"6763",6763,38,"gp",10,"c","0","-","-",8792,"Non-Native",80,-0.5,0.5,8792
"6766",6766,38,"gp",7,"d","0","-","-",8664,"Non-Native",80,-0.5,-0.5,8664
"6775",6775,38,"gp",21,"b","0","-","-",7122,"Non-Native",80,-0.5,-0.5,7122
"6779",6779,38,"gp",22,"c","0","-","-",8089,"Non-Native",80,-0.5,0.5,8089
"6783",6783,38,"gp",18,"c","0","-","-",6152,"Non-Native",80,-0.5,0.5,6152
"6789",6789,38,"gp",8,"a","0","-","-",3105,"Non-Native",80,-0.5,0.5,3105
"6800",6800,38,"gp",24,"a","0","-","-",11617,"Non-Native",80,-0.5,0.5,11617
"6807",6807,38,"gp",15,"d","0","-","-",6130,"Non-Native",80,-0.5,-0.5,6130
"6811",6811,38,"gp",19,"d","0","-","-",16748,"Non-Native",80,-0.5,-0.5,16748
"6819",6819,38,"gp",1,"b","0","-","-",3087,"Non-Native",80,-0.5,-0.5,3087
"6838",6838,38,"gp",3,"d","0","-","-",4345,"Non-Native",80,-0.5,-0.5,4345
"6858",6858,39,"gp",6,"d","0","-","-",6011,"Non-Native",83,-0.5,-0.5,6011
"6864",6864,39,"gp",21,"c","0","-","-",8422,"Non-Native",83,-0.5,0.5,8422
"6870",6870,39,"gp",23,"a","0","-","-",8432,"Non-Native",83,-0.5,0.5,8432
"6873",6873,39,"gp",18,"d","0","-","-",8048,"Non-Native",83,-0.5,-0.5,8048
"6876",6876,39,"gp",8,"b","0","-","-",3809,"Non-Native",83,-0.5,-0.5,3809
"6881",6881,39,"gp",19,"a","0","-","-",7756,"Non-Native",83,-0.5,0.5,7756
"6892",6892,39,"gp",2,"d","0","-","-",3554,"Non-Native",83,-0.5,-0.5,3554
"6899",6899,39,"gp",10,"d","0","-","-",4229,"Non-Native",83,-0.5,-0.5,4229
"6903",6903,39,"gp",24,"b","0","-","-",5386,"Non-Native",83,-0.5,-0.5,5386
"6906",6906,39,"gp",20,"b","0","-","-",7396,"Non-Native",83,-0.5,-0.5,7396
"6920",6920,39,"gp",15,"a","0","-","-",3664,"Non-Native",83,-0.5,0.5,3664
"6928",6928,39,"gp",9,"c","0","-","-",4530,"Non-Native",83,-0.5,0.5,4530
"6935",6935,39,"gp",3,"a","0","-","-",3240,"Non-Native",83,-0.5,0.5,3240
"6945",6945,39,"gp",5,"c","0","-","-",4048,"Non-Native",83,-0.5,0.5,4048
"6962",6962,39,"gp",16,"b","0","-","-",4846,"Non-Native",83,-0.5,-0.5,4846
"6966",6966,39,"gp",17,"c","0","-","-",4655,"Non-Native",83,-0.5,0.5,4655
"6969",6969,39,"gp",7,"a","0","-","-",5509,"Non-Native",83,-0.5,0.5,5509
"6976",6976,39,"gp",12,"b","0","-","-",3608,"Non-Native",83,-0.5,-0.5,3608
"6988",6988,39,"gp",11,"a","0","-","-",9663,"Non-Native",83,-0.5,0.5,9663
"6995",6995,39,"gp",1,"c","0","-","-",7920,"Non-Native",83,-0.5,0.5,7920
"6999",6999,39,"gp",14,"d","0","-","-",7849,"Non-Native",83,-0.5,-0.5,7849
"7003",7003,39,"gp",13,"c","0","-","-",6316,"Non-Native",83,-0.5,0.5,6316
"7014",7014,39,"gp",4,"b","0","-","-",5047,"Non-Native",83,-0.5,-0.5,5047
"7018",7018,39,"gp",22,"d","0","-","-",4693,"Non-Native",83,-0.5,-0.5,4693
"7041",7041,40,"gp",3,"b","0","-","-",4996,"Non-Native",75,-0.5,-0.5,4996
"7049",7049,40,"gp",15,"b","0","-","-",5380,"Non-Native",75,-0.5,-0.5,5380
